x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.23310716990490754,0.559559750600676,0.8865960347857504,1.193999849051609,1.469540274999901,1.7103046357852938,1.9260239823525747,2.12581484216474,2.3153638817314524,2.4999635980254227,2.684559262953651,2.8740946013469926,3.073857774595603,3.2895299318313413,3.530240080763339,3.8058202726751555,4.113426278451744,4.440680019836784,4.767098160114582,5.0
0.0,0.0239287378631768,0.12968651113690524,0.311417062808835,0.551042662997915,0.8303300214618803,1.1355680295013928,1.4608853050172412,1.8008191090299914,2.1485895086553137,2.499761221024866,2.8509323926596934,3.198702924487171,3.5386437969259683,3.863988757903144,4.169317313706334,4.44886054582804,4.688853136751775,4.870768490127295,4.976318850771747,5.0
0.0,0.1965967439435546,0.416634686496508,0.589420358060695,0.7303250331474016,0.8515890577085682,0.9491117231287677,1.0164818302852046,1.0587874346905806,1.0819256465639353,1.089277346531013,1.0819433024760046,1.0588335750813662,1.016580141758742,0.9493018826028787,0.8519160628723033,0.7307698180848704,0.5897688034600144,0.4164829519160165,0.195530546267016,0.0
